movieId,title_cast,director,runtime,budget,plot_keywords
27524,Christina Ricci|Ioan Gruffudd|Stephen Dillane|Kerry Fox|Simon Russell Beale|Robert Hardy|Harry Forrester|Jessica Mann|Peter McNamara|Mark Bagnall|Clare Bloomer|Mackenzie Crook|Richard Evans|Roy Evans|Paul Hamilton,Anthony Horowitz,,"$18,000,000",witness|premonition|mechanic|hit by a car
7934,,,,,
25891,,,,,
26874,Andrew Robinson|Ami Dolenz|Soleil Moon Frye|J. Trevor Edmond|Hill Harper|Alexander Polinsky|Mark McCracken|Steve Kanaly|Gloria Hendry|Lilyan Chauvin|Caren Kaye|J.P. Manoux|John Gatins|Roger Clinton|Joe Unger,Andrew Osborne,88.0,,revenge|monster|sympathetic monster|vengeance
25749,,,,,
100645,John Alton|Drew Casper|Roger Deakins|John Debney|Edward Dmytryk|James Ellroy|Glenn Erickson|William Goldman|Jane Greer|Haden Guest|Patricia King Hanson|Brian Helgeland|Peter Honess|Rick Jewell|Janusz Kaminski,John Alton,68.0,,femme fatale|composer|reference to james m. cain|reference to dashiell hammett
1748,Rufus Sewell|William Hurt|Kiefer Sutherland|Jennifer Connelly|Richard O'Brien|Ian Richardson|Bruce Spence|Colin Friels|John Bluthal|Mitchell Butel|Melissa George|Frank Gallacher|Ritchie Singer|Justin Monjo|Nicholas Bell,Alex Proyas,100.0,"$27,000,000",neo noir|alien race|memory|experiment
103645,,,,,
72641,Sandra Bullock|Tim McGraw|Quinton Aaron|Jae Head|Lily Collins|Ray McKinnon|Kim Dickens|Adriane Lenox|Kathy Bates|Catherine Dyer|Andy Stahl|Tom Nowicki|Libby Whittemore|Brian Hollan|Melody Weintraub,John Lee Hancock,129.0,"$29,000,000",american football|rapping in a car|singing in a car|football star
128566,Ulf Brunnberg|Björn Gustafson|Johan Ulveson|Birgitta Andersson|Margreth Weivers|Per Grundén|Weiron Holmberg|Helge Skoog|Johan Rabaeus|Ola Forssmed|Dan Ekborg|Henriette Indahl|Björn Hallman|Rolf Skoglund|Bert Grodin,Tomas Ryberger,92.0,,eighth part|beer drinking|drunk|cracking safe with stethoscope
55226,,,,,
108709,Alexander Skarsgård|James Ransone|Lee Tergesen|Jon Huertas|Stark Sands|Billy Lush|Jonah Lotan|Wilson Bethel|Pawel Szajda|Marc Menchaca|Rey Valentin|Kellan Lutz|Mike Figueroa|Rudy Reyes|Rich McDonald|Eric Ladin|Chance Kelly|Eric Nenninger|Brian Patrick Wade|Neal Jones|Michael Kelly|David Barrera|Benjamin Busch|Owain Yeoman|J. Salome Martinez|Nabil Elouahabi|Langley Kirkwood|Stefan Otto|Sal Alvarez|Daniel Fox|Bjorn Steinbach|Sydney Hall|Justin Shaw|Sean Brosnan|Theo Landey|Kyle Siebert|Jeffrey John Carisalez|Darron Meyer|Eric Kocher|Denton Douglas|Josh Barrett|Robert John Burke,James Ransone,70.0,,male frontal nudity|21st century|2000s|year 2003
704,Jean-Claude Van Damme|Roger Moore|James Remar|Janet Gunn|Jack McGee|Aki Aleong|Abdel Qissi|Louis Mandylor|Chang Ching Peng Chaplin|Ryan Cutrona|Shane Meier|Matt Lyon|Jen Sung|Peter Wong|Kitao Koji,Frank Dux,95.0,"$30,000,000",martial arts tournament|orphan|golden dragon|lost city
38992,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven|Jaime King|Kevin Chapman|Ralph Garman|Gedde Watanabe|Carly Pope|Charles Carroll|Gerard Plunkett|Craig Veroni|James Kirk|Chrislyn Austin,Dan Gilroy,122.0,"$35,000,000",father son relationship|football|injury|addiction
79838,,,,,
3664,Gordon Currie|Chandra West|Ian Ogilvy|Teresa Hill|Guy Rolfe|Nicholas Guest|Willard E. Pugh|Diane McBain|Duane Whitaker|Kaz Garas|Clu Gulager|Harri James|Ron O'Neal|Chuck Williams,Steven E. Carr,82.0,,egyptian deity|evil toy|demon|puppet
114217,,,,,
853,Colin Friels|Miles Davis|Helen Buday|Joe Petruzzi|Brigitte Catillon|Bernard Fresson|Bernadette Lafont|Steven Shaw|Helen Doig|Daniel Scott|Chelsea Gibson|Ben Mortley|Elissa McAuliffe|Fiona Bradshaw,Rolf de Heer,109.0,,jazz|australia|outback|trumpet
65001,Liev Schreiber|Philip Bosco|Natasha Richardson|Eli Wallach|Daniel Berrigan|James Carroll|Karl-Josef Gilles|Ted Haggard|Gary Hart|Dustin Hoffman|Karl Lehmann|Kristen Leslie|David Limentani|Monica Limentani|Peter Mazur,James Carroll,93.0,,reenactment|christianity|evangelical christianity|christian hypocracy
129996,,,,,
6819,Forest Whitaker|Gregory Hines|Robin Givens|Zakes Mokae|Danny Glover|Badja Djola|John Toles-Bey|Tyler Collins|Ron Taylor|Samm-Art Williams|Stack Pierce|Willard E. Pugh|Helen Martin|Wendell Pierce|T.K. Carter,Bill Duke,,"$8,000,000",harlem manhattan new york city|femme fatale|african american|based on novel
46613,Lance Henriksen|Karl Geary|Alexis Dziena|Keith Robinson|Tudorel Filimon|Rebecca Mader|Maria Oprescu|Mircea Constantinescu|Mircea Anca Jr.|Amanda Plummer|John Kapelos|Ion Haiduc|Nicolae Constantin Tanase|Luana Stoica|Marius Silviu Florentin,Donald A. Wollheim,77.0,,part of a trilogy|third part|apartment|insect
118195,Shôta Sometani|Aoi Miyazaki|Jun'ichi Okada|Kiichi Nakai|Ittoku Kishibe|Ryûta Satô|Dai Watanabe|Takashi Sasano|Keiji Mutô|Somegorô Ichikawa|Yu Tokui|Yasunari Takeshima|Kitarô|Hideyuki Kasahara|Ennosuke Ichikawa IV,Tow Ubukata,141.0,,
94471,Josh Lawson|Rachael Taylor|Daniel Henshall|Felicity Ward|Christian Clark|David James|Jodi Gordon|Ed Kavalee|Alan Brough|Rob Carlton|Tracy Mann|Lachy Hulme|Chantelle Raleigh|Liliya May|Tom Carmody,Rob Sitch,114.0,,classmate|marketing|scene during end credits|urban setting
104408,Tom Kane|Liam Boyle|Jack Gordon|Florence Hall|Jennie Jacques|Alexander Vlahos|Jason Maza|Mark Underwood|David Sterne|David Oakes,Matthew McGuchan,96.0,"$1,000,000",lesbian kiss|homophobia|truth or dare|drinking acid
66652,Steven Seagal|Eddie Griffin|Carmen Serano|Cory Hart|Liezl Carstens|Kirk B.R. Woller|Mary Evans|Al Staggs|Jade Yorker|Jermaine Washington|Brian Neal Lucero|Danny Trejo|Diego Joaquin Lopez|Grady McCardell|Brett Brock,Gilmar Fortis II,96.0,"$8,000,000",police corruption|corruption|corrupt cop|brunette woman
106990,,,,,
90690,Birthe Wingren|Nicke Lignell|Peter Kanerva|Ylva Ekblad|Irina Björklund|André Wickström|Pekka Strang|Joanna Wingren|Jonte Wingren|Tyra Wingren|Peter Snickars|Guy Rosenholm|Håkan Omars|Göran Forsmark|Johan Fagerudd,Erik Norberg,120.0,"EUR2,800,000",cancer|old love|independent woman|fatherless son
47559,Björn Skifs|Suzanne Reuter|Zara Zetterqvist|Mikael Haack|Lena Nyman|Jan Malmsjö|Pierre Lindstedt|Gunnel Fred|Pontus Gustafsson|Johan Ulveson|Claes Månsson|Peter Dalle|Anders Ekborg|Johan Paulsen|Sven-Åke Wahlström,Peter Dalle,101.0,,female nudity|full frontal female nudity|public nudity|actor playing himself
72302,,,,,
5495,,,,,
113162,,,,,
1545,Victoire Thivisol|Delphine Schiltz|Matiaz Bureau Caton|Léopoldine Serre|Marie Trintignant|Xavier Beauvois|Claire Nebout|Aurélie Vérillon|Henri Berthon|Carla Ibled|Luckie Royer|Antoine du Merle|Marianne Favre|Hadrien Bouvier|Benjamin Charles,Jacques Doillon,97.0,,little girl|bereavement|grief|child's point of view
105938,,,,,
101695,Goran Susljik|Nebojsa Glogovac|Vojin Cetkovic|Josif Tatic|Damjan Kecojevic|Suzana Lukic|Jelisaveta 'Seka' Sablic|Predrag 'Miki' Manojlovic|Miloje Ivanovic|Snezana Kovacev|Lara Milanovic|Ljubisa Milisic|Anita Petkovic|Sanja Popovic|Jelena Sneblic,Ugljesa Sajtinac,95.0,,based on play|mental illness|antipsychotics|female nudity
6553,Ernesto Mahieux|Valerio Foglia Manzillo|Elisabetta Rocchetti|Lina Bernardi|Pietro Biondi|Marcella Granito|Giuseppe Arena|Bernardino Terracciano|Rosario J. Gnolo|Vincenzo Puocci|Renato Puocci|Valentino Puocci|Aldo Leonardi|Nadia Carlomagno|Rita Brugnoli,Ugo Chiti,100.0,,disturbing|mechanic|prostitute|nudity
127875,Tõnu Aav|Peedu Ojamaa|Artemiy Troitskiy|Olav Osolin|Mart Pukk|Harry Egipt|Ivo Linna|Peeter Simm|Hardi Volmer|Anu Saagim|Peeter Volkonski|Priit Pärn|Kiur Aarma,Hardi Volmer,74.0,,soviet union|advertisement|advertising|television
113573,Mickey Rourke|Jessica Alba|Josh Brolin|Joseph Gordon-Levitt|Rosario Dawson|Bruce Willis|Eva Green|Powers Boothe|Dennis Haysbert|Ray Liotta|Christopher Meloni|Jeremy Piven|Christopher Lloyd|Jaime King|Juno Temple,Robert Rodriguez,102.0,"$65,000,000",female frontal nudity|female rear nudity|female star appears nude|punched repeatedly
79547,Mark Thompson|Mark Pellegrino|Teri Polo|Kevin Pollak|Dwight Yoakam|Patrick J. Adams|Jaime Alba|Jere Burns|E.J. Callahan|Deborah Carson|Rick Chambers|Greg Cromer|Don Danielson|Jonathan Decker|Kim Delgado,Charles Adelman,96.0,"$3,500,000",time for title|male frontal nudity|male rear nudity|police
5846,,,,,
99437,Chase Williamson|Rob Mayes|Paul Giamatti|Clancy Brown|Glynn Turman|Doug Jones|Daniel Roebuck|Fabianne Therese|Jonny Weston|Jimmy Wong|Tai Bennett|Allison Weissman|Ethan Erickson|Kevin Michael Richardson|Riley Rose Critchlow,Don Coscarelli,99.0,,multiple dimensions|male friendship|cult film|mind altering drug
111443,Jon Favreau|John Leguizamo|Bobby Cannavale|Emjay Anthony|Scarlett Johansson|Dustin Hoffman|Sofía Vergara|Oliver Platt|Amy Sedaris|Robert Downey Jr.|Russell Peters|Chase Grimm|Will Schutze|Gloria Sandoval|Jose C. Hernandez,Jon Favreau,114.0,"$11,000,000",food truck|chef|food|food blogger
80768,Christine Lakin|Brett Golov|Ryan Bollman|Reg E. Cathey|Erik Dellums|Michael DeLuise|Patrick Michael Buckley|Dana Mark|Alfred Nittoli|Keith Hudson|Ryan Thor|Eugenie Bondurant|Judy Clayton|Wisner Miller|Carmen López,Anton Jarvis,,"$175,000",surrealism|cult film|amnesia|absurd humor
27875,Jamie Foxx|Lynn Whitfield|Lee Thompson Young|Brenden Jefferson|Brenda Bazinet|Wes Williams|Greg Ellwand|CCH Pounder|Barbara Barnes-Hopkins|Tom Barnett|Karl Campbell|Joseph Pierre|Vibert Cobham|David Fraser|Kahmaara Armatrading,Vondie Curtis-Hall,95.0,,redemption|prison|death|gang
78329,,,,,
32166,,,,,
100328,Benoît Poelvoorde|Albert Dupontel|Brigitte Fontaine|Areski Belkacem|Bouli Lanners|Serge Larivière|Stéphanie Pillonca|Miss Ming|Chloé Mons|Yolande Moreau|Gérard Depardieu|Vincent Tavier|Jacqueline Emptoz Lacôte|Joseph Dahan|Théo Raino,Gustave Kervern,92.0,,public nudity|male frontal nudity|salesman|punk
7252,,,,,
25980,,,,,
67073,Mena Suvari|Nick Cannon|Michael Welch|AnnaLynne McCord|Stark Sands|Matt Rippy|Pat Kilbane|Taylor Saracho|Christa Campbell|Ian McNeice|Ving Rhames|Robert Rais|Michael McCoy|Laura Giosh|Vanessa Johansson,Jeffrey Reddick,86.0,"$12,000,000",horror movie remake|zombie|psychotronic film|colorado
81669,Ulrich Mühe|Susanne Lothar|Frank Giering|Felix Eitner|Nikolaus Paryla|André Eisermann|Dörte Lyssewski|Inga Busch|Norbert Schwientek|Hans Diehl|Birgit Linauer|Branko Samarovski|Ortrud Beginnen|Otto Grünmandl|Johannes Silberschneider,Franz Kafka,123.0,,village|surveyor|castle|long take
90806,,,,,
5666,James Van Der Beek|Shannyn Sossamon|Jessica Biel|Kip Pardue|Kate Bosworth|Ian Somerhalder|Joel Michaely|Jay Baruchel|Thomas Ian Nicholas|Clifton Collins Jr.|Clare Kramer|Faye Dunaway|Swoosie Kurtz|Russell Sams|Colin Bain,Bret Easton Ellis,110.0,"$4,000,000",talking about sex|dancing in underwear|sex scene|sexual pleasure
50740,,,,,
6057,Laurence Fishburne|Derek Luke|Orlando Jones|Djimon Hounsou|Lisa Bonet|Brendan Fehr|Larenz Tate|Kid Rock|Rick Gonzalez|Meagan Good|Salli Richardson-Whitfield|Vanessa Bell Calloway|Dante Basco|Dionysio Basco|Tyson Beckford,Michael Gougis,110.0,"$24,000,000",motorcycle|african american|helmet|biker gang
52224,Ray 'Boom Boom' Mancini|Mia Sara|Costas Mandylor|Alan Gelfant|Tom Atkins|Dayton Callie|Robert Miano|Barry Kivel|Dudley Swetland|Carlos Palomino|Tony Sirico|Charles Durning|Ivan Bathee|Drew Bongianni|Cameron Carter,Charles Jarrott,,,strip club|organized crime|gangster|baseball bat
100040,Tom Berenger|Lori Heuring|Pamela Gidley|Barry Newman|Soon-Tek Oh|Leo Lee|Richard Chevolleau|Alec McClure|Yanna McIntosh|Frederick Flynn|Albert Chung|Joseph Di Mambro|Len Doncheff|Jefferson Mappin|Shawn Lawrence,J.S. Cardone,101.0,,train station|houseboat|barbecue|asian american
65381,,,,,
128151,,,,,
7750,Michel Piccoli|Marcello Mastroianni|Henri Garcin|Julie Gayet|Mathieu Demy|Emmanuel Salinger|Anouk Aimée|Fanny Ardant|Jean-Paul Belmondo|Romane Bohringer|Sandrine Bonnaire|Jean-Claude Brialy|Patrick Bruel|Alain Delon|Catherine Deneuve,Agnès Varda,101.0,,costume|cafe trocadero los angeles|window blinds|cinema
82066,Brenda Blethyn|Sotigui Kouyaté|Sami Bouajila|Roschdy Zem|Francis Magee|Bernard Blancan|Marc Baylis|Gareth Randall|Aurélie Eltvedt|Mathieu Schiffman|Diveen Henry|Salah Mohamed-Marich|Gurdepak Chaggar|Faycal Sekkoum|Sherekia Barton,Rachid Bouchareb,84.0,,missing son|guernsey|muslim|london bus
79461,,,,,
103753,Thomas Blass|Herbert Winer|Buddy Stump|Donna Summers|John Darley|Charles Skoller|Michael Carrington|Bibb Latane|Debbie Smith|Greg Smith|Michael Ramsey|Thomas Resk|Gabe Maestretti|Philip Zimbardo|Ken Davis,Alex Gibney,,,
102388,,,,,
89043,Martti Suosalo|Janne Hyytiäinen|Matti Onnismaa|Pertti Sveholm|Pirkka-Pekka Petelius|Arvi Lind|Susanna Roine|Niko Saarela|Pekka Huotari|Vesa Vierikko|Risto Kaskilahti|Jari Nissinen|Konsta Mäkelä|Harri Ekonen|Minna Koskela,Kari Hotakainen,80.0,"FIM4,000,000",publisher|author|alfa romeo|writing
92874,,,,,
68974,,,,,
5982,Summer Phoenix|Ian Holm|Fabrice Desplechin|Akbar Kurtha|Frances Barber|László Szabó|Hilary Sesta|Claudia Solti|Berna Raif|Paul Regan|Arnold Brown|Leon Lissek|Ian Bartholomew|Samantha Lavelle|Paul Ritter,Emmanuel Bourdieu,,,character name as title|two word title|esther kahn character|artistic creation
66870,Maria Heiskanen|Mikael Persbrandt|Jesper Christensen|Callin Öhrvall|Nellie Almgren|Birte Heribertson|Ghita Nørby|Amanda Ooms|Emil Jensen|Claire Wikholm|Ann Petrén|Antti Reini|Annika Lundgren|Maria Lundqvist|Hans Henrik Clemensen,Niklas Rådström,131.0,"EUR4,773,906",camera|working class|alcoholic|1900s
6697,LisaRaye McCoy|N'Bushe Wright|Monica Calhoun|Clifton Powell|Yasiin Bey|Da Brat|Tichina Arnold|Lark Voorhies|Reed R. McCants|MC Lyte|Chris Dodson|Jerry Foster|Robert Archer Lynn,Preston A. Whitmore II,95.0,"$500,000",prison|friendship|prison guard|abuse of power
136,Mary Beth Hurt|Jean Seberg,Mark Rappaport,97.0,,marriage|fbi|black panthers|politics
32923,Tory Kittles|K.D. Aubert|China Chow|Matthew Rauch|Donna Biscoe|Tomas Arana|Mark Boone Junior|Reggie Lee|Noelle Evans|Richard Edson|Muse Watson|Steven Ritzi|Ron Gural|Eugene Collier|Sean Patterson,Simon Barrett,84.0,"$3,000,000",swamp|louisiana|killer fish|animal attack
106193,Joong-Hoon Park|Jeong-myeong Cheon|In-young Yoo|Chang-min Choi|Soon-Tek Oh|Moo-Seong Choi|Hak-seon Kim|Jung-ki Kim|Ik-joon Yang|Jung-hee Moon|Hyeon-jin Baek|Jin-woong Cho|Seok-jeong Hwang|Seung-Beom No,Min-ho Cho,,,Action
84116,Jeong-hie Yun|Da-wit Lee|Hee-ra Kim|Nae-sang Ahn|Yong-taek Kim|Myung-shin Park|Jong-goo Kim|Kim Hye-Jung|Bok-gi Min|Hye-jin Jang|Nam-jin Kim,Chang-dong Lee,,"KRW1,300,000,000",looking at oneself in a mirror|watching television|bra removing|class
90009,Baltasar Kormákur|Ingvar Sigurdsson|Lilja Nótt Þórarinsdóttir|Þröstur Leó Gunnarsson|Jörundur Ragnarsson|Theodór Júlíusson|Ólafur Darri Ólafsson|Victor Löw|Jóhannes Haukur Jóhannesson|Magnús Jónsson|Stormur Jón Kormákur Baltasarsson|Pálmi Kormákur Baltasarsson|Magnús Ragnarsson|Arnar Ingvarsson|Ragnar Erling Hermannsson,Arnaldur Indriðason,88.0,,smuggling|two word title|name in title|city name in title
3770,,,,,
78832,,,,,
27506,Ferenc Bandi|Józsefné Rácz|József Farkas|Ferenc Nagy|Ferencné Virág|Mihályné Király|Mihály Király|Eszter Ónodi|Attila Kaszás|Szimonetta Koncz|Gábor Nagy|Jánosné Gyõri|Edit Nagy|János F. Kovács|Mihályné F. Kovács,György Pálfi,78.0,"$100,000",no dialogue|old man|hiccup|murder
90845,,,,,
1749,Jon Bon Jovi|Anna Galiena|Lambert Wilson|Thandie Newton|Barry Humphries|David Warner|Patricia Hodge|Diana Quick|Harriet Walter|Tam Dean Burn|Claire Cox|Kevin McKidd|Victoria Smurfit|Laura Austin-Little|Danny Worters,John Duigan,100.0,,sex scene|breast fondling|sexual arousal|breasts
117362,You Ge|Qi Shu|Wei Fan|Alex Fong|Vivian Hsu|Yuanzheng Feng|Ke Hu|Lin Li|Issoh Uzaki|Xiao Che|Miumiu|Jiayi He|Haiqiong Luo|Sayoko Ninomiya|Midori Isomura,Xiaogang Feng,130.0,,
98975,Caleb Landry Jones|Sarah Gadon|Lisa Berry|Douglas Smith|Nenna Abuwa|Donna Goodhand|Adam Bogen|Salvatore Antonio|Matt Watts|Dawn Greenhalgh|Katie Bergin|Nicholas Campbell|Lara Jean Chorostecki|Reid Morgan|Elitsa Bako,Brandon Cronenberg,108.0,"CAD3,200,000",looking at oneself in a mirror|buddhist|celebrity death|bleeding mouth
58806,Dennis Quaid|Sarah Jessica Parker|Thomas Haden Church|Ellen Page|Ashton Holmes|Christine Lahti|Camille Mana|David Denman|Don Wadsworth|Robert Haley|Patrick Sebes|Kevin James Doyle|Paul Huber|Iva Jean Saraceni|Richard John Walters,Mark Poirier,95.0,,drinking from a bottle|student|professor|emergency room
1655,Peter O'Toole|Rose McGowan|Joanna Going|Liev Schreiber|Ben Affleck|Nicky Katt|Clifton Powell|Rick Otto|Valerie Chow|Adam Nelson|John Hammil|John Scott Clough|Michael DeLorenzo|William Hahn|Robert Himber,Dean R. Koontz,96.0,,oil|quarantine|devil|hazmat suit
97917,Peter Weller|Daryl Hannah|Tom Berenger|Adrian Pintea|Uwe Ochsenknecht|Jer Adrianne Lelliott|Irina Movila|Radmar Agana Jao|Brion James|Francis X. McCarthy|Steve Eastin|J. Patrick McCormack|Mircea Bodolan|Francisco Reyes|Audrey Rimbaud,Mark Amin,90.0,"$10,000,000",explosion|car crash|bucharest romania|machine gun
66025,Willem Dafoe|Bob Hoskins|Matthew Modine|Asia Argento|Riccardo Scamarcio|Sylvia Miles|Roy Dotrice|Joe Cortese|Burt Young|Stefania Rocca|Bianca Balti|Shanyn Leigh|Lou Doillon|Frankie Cee|Pras Michel,Abel Ferrara,96.0,"$6,200,000",stripper|strip club|pole dancing|nightclub
88833,,,,,
87294,Örjan Ramberg|Anders Eriksson|Claes Eriksson|Kerstin Granlund|Björn Granath|Per Fritzell|Knut Agnred|Jan Rippe|Rachel Mohlin|Susanne Otto|Sofia Pekkari|Krister Henriksson|Ingvar Hirdwall|Birgitta Andersson|Margreth Weivers,Claes Eriksson,104.0,,ceo|chairman of the board|golf course|golf cart
106057,Vera Fogwill|Fabián Vena|Ángela Molina|Jean Rochefort|Ulises Dumont|Pascual Condito|Lorena De Filipo|Pablo Fendrik|Rodrigo Lizarga|Mario Marquez|Gualtiero Mayer|Mario Paolucci|Sebastián Polonski|Sergio Poves Campos|Carlos Roffé,Alejandro Agresti,90.0,,
77688,,,,,
118352,,Albrecht Viktor Blum,22.0,,
70336,Adewale Akinnuoye-Agbaje|Christopher Eccleston|Grégory Fitoussi|Joseph Gordon-Levitt|Leo Howard|Karolina Kurkova|Byung-hun Lee|Sienna Miller|David Murray|Rachel Nichols|Kevin J. O'Connor|Gerald Okamura|Ray Park|Jonathan Pryce|Dennis Quaid,Stuart Beattie,118.0,"$175,000,000",gi joe|swat team|2000s|destruction
72980,Sarah Michelle Gellar|Jonathan Tucker|Erika Christensen|Florencia Lozano|Rena Owen|Erica Gimpel|Victor Slezak|Barbara Sukowa|Victor Steinbach|Melissa Leo|David Thewlis|Virl Andrick|Jeff Applegate|Lisette Bross|Matthew Cowles,Paulo Coelho,103.0,"$9,000,000",four word title|female mental patient|mental institution|suicidal
100159,Alice Lowe|Eileen Davies|Steve Oram|Roger Michael|Tony Way|Seamus O'Neill|Monica Dolan|Jonathan Aris|Aymen Hamdouchi|Tom Meeten|Kali Peacock|Kenneth Hadley|Stephanie Jacob|Christine Talbot|Richard Lumsden,Alice Lowe,88.0,"GBP1,300,000",tourism|caravan|satire|jealousy
108100,Dyan Dwyer|Joanne Dwyer|R. Budd Dwyer|Robert Dwyer|Neil O'Neill|William Smith|Steve Voldseth,James Dirschberger,76.0,,guilty verdict|suicide|pennsylvania|treasurer
68541,,,,,
6464,Kel Mitchell|Kenan Thompson|Sinbad|Abe Vigoda|Shar Jackson|Dan Schneider|Jan Schweiterman|Ron Lester|Josh Server|Ginny Schreiber|Linda Cardellini|Shaquille O'Neal|George Clinton|Richard Haje|Robert Wuhl,Dan Schneider,95.0,"$9,000,000",african american protagonist|recipe|business rivalry|breaking the fourth wall
84114,Khieu 'Poev' Ches|Yeay Cheu|Nhem En|Houy Him|Ta Him|Nhieb Ho|Prakk Kahn|Peng Kry|Som Meth|Chum Mey|Vann Nath|Top Pheap|Tcheam Seur|Sours Thi|Mak Thim,Rithy Panh,101.0,,khmer rouge|genocide|torture|cambodia
8774,,,,,
5959,Dan Leis|Jason Patric|Lloyd Adams|Meagan Issa|Lina Giornofelice|A.C. Peterson|Karen Robinson|Chi McBride|Booth Savage|Alan Van Sprang|Gavyn Donaldson|Myles Donaldson|Krista Bridges|Ray Liotta|Thomas Patrice,Joe Carnahan,105.0,"$6,500,000",trash|cop|urban decay|pregnant woman
104039,Paul Satterfield|Hamilton Camp|Claudia Christian|Marc Alaimo|Shari Shattuck|Armin Shimerman|Brett Porter|Charles Tabansi|Michael Deak|Jack Carter|William Butler|Grady Clarkson|David L. Thompson|Ken Clark|Diana Rose,Danny Bilson,97.0,,boxing champion|bruise|human|cheating at a game
93116,,,,,
80759,Katerina Tsavalou|Danae Skiadi|Ioannis Papazisis|Omiros Poulakis|Andreas Marianos|Dimitris Liolios|Konstadinos Avarikiotis|Yannis Stankoglou|Antonis Peratikos|Stelios Christoforidis|Yannis Stefopoulos|Vyzantia Guy Pyriohou|Pigi Roumani|Venia Roumani|Constantine Markoulakis,Dennis Iliadis,,,male full frontal nudity|pubic hair|male pubic hair|brothel
2052,Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch|Vinessa Shaw|Amanda Shepherd|Larry Bagby|Tobias Jelinek|Stephanie Faracy|Charles Rocket|Doug Jones|Karyn Malchus|Sean Murray|Steve Voboril,David Kirschner,96.0,"$28,000,000",year 1993|halloween|spell|witch
8729,,,,,
4658,,,,,
3317,Michael Douglas|Tobey Maguire|Frances McDormand|Robert Downey Jr.|Katie Holmes|Rip Torn|Richard Knox|Jane Adams|Michael Cavadias|Richard Thomas|Alan Tudyk|Philip Bosco|George Grizzard|Kelly Bishop|Bill Velin,Michael Chabon,107.0,"$55,000,000",male objectification|professor|college girl|bare chested male
126773,Vicenç Altaió|Lluís Serrat|Eliseu Huertas|Noelia Rodenas|Clara Visa|Montse Triola|Mike Landscape|Lluís Carbó|Clàudia Robert|Xavier Pau|Floarga Dootz|Rosa Tharrats|Sebastián Vogler,Albert Serra,148.0,"EUR1,300,000",sex|post punk|1700s|18th century
6305,,,,,
54872,,,,,
91626,Milla Jovovich|Julian McMahon|David Atrakchi|Michael Shanks|Marianne Faithfull|Sarah Wayne Callies|Valentina Vargas|Kate Yacula|Apollonia Vanova|Nels Lennarson|Chris Kalhoon|Aaron Hughes|Aaron Grain|Michael James|Jason Wishnowski,Julien Magnat,103.0,"$10,000,000",hypnotism|rape|face|recognize
